"","educ","income"
"6331",11,39902.78
"6332",7,53799.78
"6333",14,63012.97
"6334",4,75326.79
"6335",13,71822.32
"6336",12,39548.96
"6337",10,40977.93
"6338",14,82406.65
"6339",13,45690.49
"6340",13,76078.85
"6341",15,18802.85
"6342",10,62086.61
"6343",6,48530.32
"6344",12,56604.97
"6345",11,35110.98
"6346",12,15774.94
"6347",18,73031.03
"6348",15,20808.68
"6349",19,32003.58
"6350",10,44198.29
"6351",10,49103.42
"6352",10,45763.2
"6353",14,50256.79
"6354",18,80173.31
"6355",13,44876.15
"6356",10,63674.8
"6357",13,14700.41
"6358",10,53010.05
"6359",11,48669.65
"6360",8,63913.89
"6361",13,37805.15
"6362",11,86553.96
"6363",8,54898.08
"6364",13,44243.07
"6365",11,37309.76
"6366",11,80381.64
"6367",11,20382.58
"6368",15,30091.49
"6369",14,23317
"6370",11,100740.86
"6371",8,76974.39
"6372",19,20678.31
"6373",12,42420.79
"6374",10,77529.01
"6375",13,82860.29
"6376",14,110087.87
"6377",11,48499.5
"6378",11,73027.7
"6379",9,51193.89
"6380",7,60806.73
"6381",10,33994.46
"6382",9,44051.18
"6383",12,53101.66
"6384",10,134097.72
"6385",16,48644.35
"6386",13,75811.18
"6387",9,61342.61
"6388",9,27447.59
"6389",11,22174.69
"6390",12,81688.28
"6391",10,86023.88
"6392",16,20267.04
"6393",12,66505.92
"6394",20,96488.59
"6395",5,23793.65
"6396",12,39301.69
"6397",12,115207.17
"6398",9,64664.44
"6399",11,31756.18
"6400",8,36595.6
"6401",7,29865.86
"6402",12,39558.97
"6403",12,75515.78
"6404",17,31834.66
"6405",9,41780.06
"6406",14,81042.43
"6407",5,32604.01
"6408",12,32967.52
"6409",12,85395.51
"6410",14,45869.77
"6411",10,36995.22
"6412",9,63616.86
"6413",10,68035.05
"6414",11,25815.69
"6415",13,111746.19
"6416",9,30161.45
"6417",13,52702.61
"6418",15,62544.83
"6419",7,114243.75
"6420",5,62886.09
"6421",10,92721.01
"6422",15,51190.36
"6423",12,52383.91
"6424",19,27703.39
"6425",14,162894.93
"6426",8,57422.55
"6427",15,113006.37
"6428",11,56158.74
"6429",18,31339.03
"6430",9,85051.9
"6431",12,78219.68
"6432",19,37011.29
"6433",11,38284.34
"6434",11,94215.73
"6435",8,34421.41
"6436",9,37824.24
"6437",12,21398.94
"6438",7,69497.67
"6439",9,56334.2
"6440",11,34490.46
"6441",9,38210.57
"6442",15,53271.76
"6443",13,43716.55
"6444",9,33922.94
"6445",13,132529.8
"6446",14,52723.61
"6447",20,77055.45
"6448",5,62888.27
"6449",18,37554.9
"6450",12,42404.44
"6451",10,48531.4
"6452",19,45119.83
"6453",7,31189.67
"6454",16,88050.13
"6455",14,31927.1
"6456",12,31571.66
"6457",8,101104.38
"6458",16,71952.5
"6459",13,39180.14
"6460",15,71707.78
"6461",6,90078.3
"6462",12,15132.04
"6463",11,44568.31
"6464",20,36635.25
"6465",16,48977.71
"6466",12,69643.98
"6467",13,99680.74
"6468",15,66952.41
"6469",11,49277.27
"6470",11,46501.42
"6471",8,96198.62
"6472",15,38374.57
"6473",6,26615.42
"6474",16,20964.29
"6475",9,46616.25
"6476",11,35970.69
"6477",20,27112.6
"6478",11,31277.83
"6479",9,60453.53
"6480",12,17303.13
"6481",14,68220.53
"6482",8,50326.44
"6483",15,20911.33
"6484",8,55303.69
"6485",13,35532.06
"6486",13,54067.72
"6487",8,26812.24
"6488",14,53818.73
"6489",7,49378.57
"6490",9,32020.42
"6491",11,11301.92
"6492",9,43337.84
"6493",7,66567.7
"6494",18,32934.23
"6495",16,135188.88
"6496",8,24974.46
"6497",12,27712.13
"6498",10,44329.19
"6499",6,24596.85
"6500",14,73487.95
"6501",14,31119.7
"6502",13,51219.57
"6503",13,25161.01
"6504",15,29762.13
"6505",10,35988.66
"6506",8,132204.67
"6507",7,38099.45
"6508",15,29324.39
"6509",8,68127.04
"6510",10,106091.47
"6511",13,31931.79
"6512",14,40253.52
"6513",9,61925.5
"6514",8,28156.15
"6515",16,53430.77
"6516",12,18671.86
"6517",12,41906.32
"6518",11,30381.51
"6519",13,31810.58
"6520",15,57700.09
"6521",14,40240.05
"6522",13,46207.41
"6523",10,29335.32
"6524",15,55252.17
"6525",12,48502.11
"6526",10,37950.89
"6527",14,31692.98
"6528",13,67852.04
"6529",5,53794.28
"6530",13,31254.98
"6531",7,102181.75
"6532",13,38063.16
"6533",17,88084.51
"6534",14,51801.31
"6535",13,31867.72
"6536",13,22401.32
"6537",11,27283.77
"6538",12,49274.13
"6539",15,53073.8
"6540",15,31932.1
"6541",14,47172.23
"6542",14,95058.54
"6543",14,49577.22
"6544",14,51274.82
"6545",7,63569.27
"6546",13,100781.59
"6547",18,20807.07
"6548",6,26676.31
"6549",11,20567.27
"6550",14,29009.44
"6551",11,71878.49
"6552",13,59894.07
"6553",13,55966.31
"6554",14,52914.64
"6555",20,35139.93
"6556",16,47932.39
"6557",14,56763.29
"6558",15,89008.36
"6559",8,34114.12
"6560",9,88594.95
"6561",17,69219.89
"6562",11,69757.58
"6563",14,49288.23
"6564",12,24550.48
"6565",9,62086.89
"6566",9,34476.43
"6567",8,44627.67
"6568",8,130725.49
"6569",11,20776.53
"6570",12,58898.56
"6571",14,224167.32
"6572",9,134503.68
"6573",10,15689.12
"6574",17,31438.84
"6575",14,17236.47
"6576",12,56183.53
"6577",13,45297.74
"6578",9,25143.84
"6579",13,75553.85
"6580",9,17326.78
"6581",9,48448.94
"6582",20,49391.91
"6583",9,57609.48
"6584",13,60873.49
"6585",15,63139.83
"6586",11,31969.98
"6587",16,51494.47
"6588",8,52808.42
"6589",12,103893.44
"6590",12,39260.21
"6591",12,38693.52
"6592",7,27713.27
"6593",11,250644.44
"6594",15,83422.14
"6595",16,115227.72
"6596",13,35280.35
"6597",11,33224.63
"6598",15,34001.29
"6599",13,95692.47
"6600",14,75823.09
"6601",14,105795.57
"6602",9,74708.72
"6603",12,57182.09
"6604",13,73426.61
"6605",20,38899.95
"6606",13,234296.41
"6607",9,76054.2
"6608",12,26356.89
"6609",14,77801.96
"6610",10,40740.04
"6611",10,74906.49
"6612",9,35340.25
"6613",7,88472.17
"6614",20,35888.12
"6615",16,91853.56
"6616",5,36046.89
"6617",15,98382.68
"6618",11,56118.29
"6619",17,45766.01
"6620",16,36311.23
"6621",15,29403.28
"6622",13,41702.67
"6623",13,16472.78
"6624",6,69282.94
"6625",4,43685.9
"6626",13,62808.86
"6627",14,47266.02
"6628",11,38157.46
"6629",14,327462.68
"6630",15,58665.51
"6631",11,49549.59
"6632",10,25675.34
"6633",17,41359.42
"6634",15,54863.73
"6635",7,68316.5
"6636",9,56413.41
"6637",9,17293.01
"6638",14,40268.89
"6639",15,156668.87
"6640",14,42361.17
"6641",15,36544.61
"6642",9,53611.67
"6643",16,41846.68
"6644",18,72152.59
"6645",8,56814.58
"6646",16,38816.11
"6647",8,25168.83
"6648",19,37986.27
"6649",14,106031.62
"6650",11,95268.31
"6651",19,40967.27
"6652",13,34311.83
"6653",14,55447.77
"6654",17,45544.16
"6655",13,18740.64
"6656",6,26172.39
"6657",13,77996.07
"6658",9,54839.75
"6659",10,56221.54
"6660",15,55875.19
"6661",13,29860.4
"6662",17,68415.7
"6663",7,47466.34
"6664",10,127859.42
"6665",20,59461.34
"6666",11,67974.84
"6667",11,55226.46
"6668",10,30618.46
"6669",15,94432.94
"6670",11,60662.9
"6671",13,59724.65
"6672",12,109573
"6673",20,68351.05
"6674",17,25898.46
"6675",13,23482.92
"6676",17,53972
"6677",12,116764.11
"6678",14,42202.33
"6679",14,56578.29
"6680",4,57192.44
"6681",14,70717.09
"6682",11,79246.65
"6683",12,79661.04
"6684",14,69965.89
"6685",13,42677.34
"6686",9,49580.86
"6687",7,66032
"6688",11,83387.8
"6689",8,71549.68
"6690",14,65657.88
"6691",14,137477.88
"6692",11,58830.82
"6693",16,56674.61
"6694",13,62969.34
"6695",11,85451.54
"6696",12,86213.47
"6697",8,43504.9
"6698",10,113752.82
"6699",12,35640.81
"6700",13,52036.12
"6701",10,25527.54
"6702",8,38981.99
"6703",17,40223.67
"6704",9,36041.51
"6705",13,39870.98
"6706",11,78216.72
"6707",8,27994.16
"6708",9,37757.89
"6709",6,70671.4
"6710",15,21239.96
"6711",14,73078.34
"6712",20,39271.96
"6713",11,76806.72
"6714",11,27683.54
"6715",17,38186.84
"6716",15,48820.07
"6717",16,43590.56
"6718",11,31525.03
"6719",10,60947.77
"6720",14,65489.66
"6721",13,101656.84
"6722",13,86738.96
"6723",12,35505.66
"6724",18,48016.48
"6725",18,86139.9
"6726",18,27031
"6727",17,23281.59
"6728",13,61206.49
"6729",14,33479.12
"6730",15,63916.82
"6731",15,173309.34
"6732",9,81622.96
"6733",12,69924.63
"6734",17,43705.43
"6735",9,112263.66
"6736",17,25908.36
"6737",17,84790.69
"6738",20,90222.58
"6739",15,24334.63
"6740",20,30852.41
"6741",11,27102.52
"6742",14,63830.57
"6743",13,78723.99
"6744",13,34801.72
"6745",19,92295.81
"6746",15,35188.33
"6747",17,21708.15
"6748",15,31729.98
"6749",15,80334.66
"6750",10,52941.12
"6751",10,51129.41
"6752",9,63842.07
"6753",13,35382.64
"6754",7,86502.96
"6755",12,37086.91
"6756",13,39346.77
"6757",14,31379.49
"6758",7,38514.02
"6759",20,86524.78
"6760",14,77964.47
"6761",13,47660.12
"6762",10,35266.69
"6763",15,48066.07
"6764",15,30859.31
"6765",8,42307.78
"6766",6,35099.88
"6767",14,45315.75
"6768",13,39587.58
"6769",8,45004.84
"6770",9,64846.45
"6771",11,61866.29
"6772",6,40077.57
"6773",11,71752.21
"6774",15,19232.78
"6775",18,95643.87
"6776",12,93404.34
"6777",12,71908.03
"6778",12,58416.8
"6779",7,31646.16
"6780",11,23594.96
"6781",18,82824.54
"6782",16,50512.49
"6783",8,120068.07
"6784",13,34786.19
"6785",11,29274.78
"6786",7,34687.07
"6787",17,45928.16
"6788",17,27014.28
"6789",18,137824.13
"6790",14,23680.41
"6791",18,22772.38
"6792",8,43030.83
"6793",14,34118.38
"6794",8,28615.38
"6795",13,182234.85
"6796",14,31215.47
"6797",11,90872.69
"6798",16,102064.61
"6799",13,39356.14
"6800",9,68923.94
"6801",15,21359.55
"6802",19,40857.48
"6803",10,37935.73
"6804",18,63893.43
"6805",18,101256.42
"6806",14,25206.43
"6807",9,104914.88
"6808",10,123322.65
"6809",17,42776.58
"6810",16,22833.16
"6811",15,65665.61
"6812",15,52635.86
"6813",14,33670.27
"6814",13,128678.99
"6815",12,34844.69
"6816",16,55889.65
"6817",15,61983.34
"6818",14,23421.39
"6819",15,103874.46
"6820",13,126361.24
"6821",6,65944.1
"6822",10,89971.55
"6823",5,37218.67
"6824",5,43059.36
"6825",6,66060
"6826",14,58587.57
"6827",6,33293.5
"6828",11,51731.18
"6829",9,92857.35
"6830",9,34819.88
"6831",10,38900.69
"6832",13,28848.44
"6833",13,72940.97
"6834",13,33320.56
"6835",6,66839.53
"6836",13,30844.05
"6837",8,29998.32
"6838",7,47914.96
"6839",15,26967.76
"6840",16,103909.57
"6841",6,57731.69
"6842",16,42436.03
"6843",9,24778.47
"6844",15,15210.35
"6845",12,105265.4
"6846",6,123242.64
"6847",19,76062.58
"6848",8,30874.24
"6849",4,101374.64
"6850",14,75110.58
"6851",10,25820.22
"6852",20,122307.39
"6853",11,21205.36
"6854",13,19203
"6855",13,65237.15
"6856",15,28547.4
"6857",14,17314.92
"6858",11,25861.62
"6859",11,216428.09
"6860",8,64439.92
"6861",14,25533.41
"6862",10,39790.7
"6863",15,61717.04
"6864",15,42683.77
"6865",20,59844.96
"6866",7,43922.09
"6867",8,77001.03
"6868",7,75323.15
"6869",8,79919.97
"6870",11,45564.77
"6871",12,22633.38
"6872",9,128119.48
"6873",15,39387.26
"6874",12,39305.33
"6875",14,171363.56
"6876",18,81092.99
"6877",13,47585.13
"6878",10,71127.54
"6879",13,59503.77
"6880",12,54068.05
"6881",18,39571.04
"6882",9,93722.97
"6883",17,70735.06
"6884",19,45684.42
"6885",11,73532.11
"6886",6,49709.82
"6887",17,55262.06
"6888",12,103971.44
"6889",15,60022.12
"6890",10,60307.21
"6891",14,74727.59
"6892",8,39033.26
"6893",12,28889.42
"6894",9,91186.31
"6895",12,95150
"6896",10,73756.25
"6897",8,86251.99
"6898",10,101083.61
"6899",14,38426.99
"6900",11,99277.55
"6901",11,53949.72
"6902",13,15489.52
"6903",16,64432.46
"6904",12,59458.25
"6905",18,8737.78
"6906",10,29919.94
"6907",9,29147.18
"6908",11,42058.05
"6909",18,43100.04
"6910",18,61935.88
"6911",6,62774.05
"6912",13,18643.09
"6913",18,47499.94
"6914",13,36706.99
"6915",13,57282.62
"6916",11,45763.97
"6917",6,28943.44
"6918",11,36803.71
"6919",7,67158.34
"6920",14,39217.57
"6921",16,44218.92
"6922",6,24488.28
"6923",15,48962.75
"6924",8,58042.34
"6925",11,26038.01
"6926",12,142361.52
"6927",13,136425.62
"6928",6,58594.93
"6929",15,75788.67
"6930",12,22646.65
"6931",13,49052.01
"6932",10,60365.18
"6933",9,35978.65
"6934",11,15174.44
"6935",20,45736.92
"6936",15,42754.85
"6937",13,44209.5
"6938",7,50741.62
"6939",18,68868.8
"6940",12,60690.69
"6941",10,89537.64
"6942",18,52246.13
"6943",17,60886.24
"6944",9,44747.24
"6945",11,55443.26
"6946",18,21733.87
"6947",11,28669.77
"6948",8,42159.2
"6949",12,72278.39
"6950",20,27595.1
"6951",13,35720.46
"6952",12,109944.87
"6953",14,66955.54
"6954",8,27982.3
"6955",15,59759.96
"6956",5,64576.24
"6957",14,64263.88
"6958",13,82977.71
"6959",6,65796.58
"6960",12,20087.47
"6961",11,41984.68
"6962",6,65259.27
"6963",18,56251.25
"6964",15,40587.28
"6965",13,55614.97
"6966",11,63198.45
"6967",14,119923.54
"6968",9,64326.68
"6969",18,31961.48
"6970",18,98171.92
"6971",9,56365.43
"6972",12,38869.76
"6973",12,78673.92
"6974",7,79324.69
"6975",13,76972.37
"6976",10,64282.48
"6977",12,18338.42
"6978",9,80487.01
"6979",11,63729.09
"6980",16,22632.24
"6981",10,39898.93
"6982",7,85252.07
"6983",13,22349.92
"6984",12,50037.75
"6985",18,41929.53
"6986",14,97887.94
"6987",8,126663.01
"6988",10,63454.13
"6989",11,74073.8
"6990",10,25862.65
"6991",14,48866.59
"6992",10,51986.34
"6993",14,34093.47
"6994",7,32141.2
"6995",9,52106.86
"6996",12,117286.59
"6997",9,90196
"6998",10,88620.15
"6999",13,30980.67
"7000",12,51000.19
"7001",17,21177.82
"7002",13,46435.9
"7003",12,29336.95
"7004",13,85639.84
"7005",11,57071.64
"7006",8,22035.37
"7007",8,15194.58
"7008",15,98473.02
"7009",11,52720.62
"7010",7,60094.23
"7011",10,31835.97
"7012",15,59986.9
"7013",14,52407.52
"7014",18,32708.08
"7015",9,48655.95
"7016",14,50962
"7017",14,50028.29
"7018",15,60509.22
"7019",10,46215.14
"7020",8,15866.56
"7021",13,46512.24
"7022",9,88011.3
"7023",8,29509.51
"7024",6,38655.85
"7025",14,40028.47
"7026",18,36643.64
"7027",11,26693.91
"7028",8,45459.07
"7029",16,68606.98
"7030",11,67980.61
"7031",12,109865.37
"7032",16,41576.14
"7033",14,36979.31
"7034",9,49553.29
"7035",8,39859.87
"7036",7,47544.11
"7037",20,25150.09
"7038",11,67776.49
"7039",9,58385.51
"7040",14,33009.75
"7041",13,30490.93
"7042",13,57114.57
"7043",16,37950.62
"7044",3,26367.61
"7045",13,41591.38
"7046",14,39387.91
"7047",14,83123.72
"7048",6,38252.9
"7049",10,46918.93
"7050",11,25625.76
"7051",20,79374.6
"7052",13,54407.76
"7053",16,20018.62
"7054",8,40439.03
"7055",15,95117.08
"7056",7,78809.14
"7057",18,63285.92
"7058",12,63519.86
"7059",20,51666.5
"7060",7,55774.09
"7061",13,28438.75
"7062",16,105745.36
"7063",15,72273.29
"7064",12,36158.08
"7065",19,42755.43
"7066",8,53279.13
"7067",14,37455.67
"7068",8,18504.07
"7069",17,41968.41
"7070",14,58842.96
"7071",10,36430.31
"7072",12,27969.53
"7073",10,59297.43
"7074",12,105475.15
"7075",10,20045.43
"7076",8,38568.57
"7077",13,16997.28
"7078",9,61616.8
"7079",10,17049.43
"7080",13,64391.17
"7081",8,61853.52
"7082",13,47374.34
"7083",11,81014.04
"7084",10,91118.84
"7085",17,67499.65
"7086",12,77786.61
"7087",8,33242.72
"7088",10,86584.44
"7089",11,30422.47
"7090",6,80142.81
"7091",7,47854.02
"7092",10,105070.72
"7093",11,66766.21
"7094",8,50641.62
"7095",6,62280.15
"7096",14,90168.56
"7097",12,26316.39
"7098",11,119867.17
"7099",7,42134.17
"7100",14,62571.42
"7101",11,20062.56
"7102",15,43711.34
"7103",13,43348.95
"7104",8,83396.47
"7105",10,39344.99
"7106",9,81577.6
"7107",18,75958.82
"7108",16,29349.57
"7109",10,122588.43
"7110",10,23145.85
"7111",12,22415.03
"7112",13,171500.47
"7113",17,28988.55
"7114",12,41507.97
"7115",15,37195.48
"7116",20,43726.45
"7117",11,42983.27
"7118",13,72954.41
"7119",13,50850.2
"7120",15,49693.2
"7121",12,47651.9
"7122",10,50008.48
"7123",10,47320.76
"7124",12,69468.45
"7125",17,47917.05
"7126",14,70896.61
"7127",15,49242.25
"7128",8,75711.27
"7129",14,71273.55
"7130",6,30931.24
"7131",12,28246.32
"7132",14,23245.51
"7133",10,27844.91
"7134",10,11049.66
"7135",11,115720.1
"7136",15,83170.53
"7137",18,32729.54
"7138",12,38414.18
"7139",13,127426.84
"7140",9,22587.93
"7141",16,49453.66
"7142",12,25056.51
"7143",12,62139.03
"7144",13,107866.88
"7145",11,71614.13
"7146",14,62566.71
"7147",18,33127.63
"7148",13,101486.44
"7149",11,53877.24
"7150",11,90611.81
"7151",7,69308.02
"7152",8,41450.03
"7153",8,63643.76
"7154",18,50407.65
"7155",13,68257.76
"7156",11,17830.21
"7157",10,40843.63
"7158",14,25430.22
"7159",12,60281.31
"7160",10,29159.05
"7161",9,27742.09
"7162",9,39775.9
"7163",13,35561.41
"7164",12,38643.54
"7165",17,58045.66
"7166",8,48464.45
"7167",11,56250.1
"7168",11,27317.7
"7169",15,58786.6
"7170",11,35149.64
"7171",16,47364.43
"7172",13,29552.91
"7173",8,58670.27
"7174",7,65022.73
"7175",10,53041.81
"7176",11,52787.88
"7177",12,89357.02
"7178",14,65632.51
"7179",12,77428.58
"7180",12,41470.31
"7181",7,44548.49
"7182",19,72402.1
"7183",11,54105.69
"7184",12,60630.74
"7185",15,142650.84
"7186",9,81109.77
"7187",13,70182.41
"7188",16,153781.95
"7189",11,31980.08
"7190",11,74704.4
"7191",19,37885.44
"7192",10,59497.94
"7193",10,23950.29
"7194",13,28820.26
"7195",11,85131.14
"7196",13,24083.1
"7197",14,26359.82
"7198",20,60501.77
"7199",16,38089.97
"7200",15,30686.34
"7201",13,29721.26
"7202",10,39233.67
"7203",12,80644.2
"7204",8,42892.21
"7205",9,72586.01
"7206",16,26894.71
"7207",8,52419.86
"7208",8,54032.47
"7209",11,53323.78
"7210",12,32015.75
"7211",14,50865.11
"7212",13,73126.72
"7213",9,49592.82
"7214",19,61454.27
"7215",13,70927.18
"7216",7,97573.48
"7217",8,48506
"7218",14,26036.24
"7219",15,76395.53
"7220",8,100522.81
"7221",15,50066.61
"7222",10,31261.11
"7223",6,25276.24
"7224",14,33279.9
"7225",18,53424.17
"7226",12,54299.15
"7227",10,56562.84
"7228",9,45526.06
"7229",17,36594.82
"7230",11,25644.38
"7231",12,78524.76
"7232",12,59749.2
"7233",11,24192.67
"7234",10,53499.95
"7235",15,48732.54
"7236",14,81742.46
"7237",8,24216.87
"7238",16,21983.64
"7239",4,47322.73
"7240",17,76737.81
"7241",11,48488.71
"7242",11,26237
"7243",3,73013.35
"7244",16,256324.26
"7245",9,26841.21
"7246",14,66130.71
"7247",8,59696.79
"7248",15,24760.21
"7249",10,109792.51
"7250",7,40759.03
"7251",11,21193.69
"7252",9,34036.38
"7253",18,29892.04
"7254",10,89979.15
"7255",17,19099.34
"7256",11,68483.81
"7257",19,91875.58
"7258",17,108766.85
"7259",9,27876.08
"7260",7,124550.29
"7261",15,107469.06
"7262",5,88618.01
"7263",9,72752.64
"7264",9,21985.97
"7265",14,41769
"7266",9,56420.08
"7267",8,106942.2
"7268",14,50273.51
"7269",7,56501.19
"7270",11,38358.91
"7271",20,75609.46
"7272",9,62643.75
"7273",20,41679.99
"7274",15,44294.16
"7275",8,196283.99
"7276",15,50045.21
"7277",4,34125.92
"7278",15,47788.62
"7279",13,39544.95
"7280",16,42647.4
"7281",13,35185.34
"7282",18,22168.16
"7283",12,108867.36
"7284",6,87119.38
"7285",14,73635.28
"7286",18,64433.87
"7287",13,40536.7
"7288",5,38389.31
"7289",18,24518.19
"7290",8,118927.95
"7291",17,114714.78
"7292",13,32632.38
"7293",13,57199.83
"7294",13,32509.68
"7295",10,23409.28
"7296",10,49575.24
"7297",11,35511.49
"7298",6,54161.4
"7299",11,43812.37
"7300",19,70196.57
"7301",16,57272.41
"7302",13,95345.88
"7303",15,32141.25
"7304",12,33174.2
"7305",11,48099.38
"7306",18,92648.81
"7307",9,30550.76
"7308",11,63218.8
"7309",10,29953.27
"7310",16,80523.01
"7311",13,36943.64
"7312",15,49071.25
"7313",12,137517.49
"7314",5,56118.35
"7315",17,27157.93
"7316",12,69541.61
"7317",19,46553.62
"7318",15,46038.45
"7319",6,28911.53
"7320",13,18423.08
"7321",9,23636.81
"7322",10,71937.82
"7323",12,64471.56
"7324",14,39662.32
"7325",14,26680.65
"7326",8,43668.34
"7327",16,28366.2
"7328",15,42339.46
"7329",12,12590.92
"7330",9,108903.32
"7331",10,54483.25
"7332",12,118904.52
"7333",5,65042.98
"7334",10,34868.03
"7335",7,35818.68
"7336",13,63823.26
"7337",7,65172.22
"7338",16,84180.73
"7339",16,17955.26
"7340",13,80944.93
"7341",15,30579.72
"7342",11,23391.31
"7343",10,77947.52
"7344",8,56605.51
"7345",12,49568.07
"7346",18,54546.26
"7347",9,16988.05
"7348",7,42335.2
"7349",20,54100.26
"7350",9,90172.53
"7351",16,31083.11
"7352",9,51276.12
"7353",11,28706.64
"7354",3,44546.56
"7355",12,79074.44
"7356",10,106450.57
"7357",15,17314.51
"7358",14,37955.91
"7359",12,127108.99
"7360",13,31783.21
"7361",10,58978.32
"7362",17,34636.64
"7363",9,27532.34
"7364",10,49022.23
"7365",10,47024.92
"7366",9,94041.98
"7367",10,32450.07
"7368",9,70899.01
"7369",9,29291.43
"7370",10,40777.01
"7371",12,49202.39
"7372",10,25563.71
"7373",9,57018.11
"7374",14,104077.14
"7375",9,42944.78
"7376",16,87086.74
"7377",14,56338.59
"7378",8,31705.92
"7379",16,111188.21
"7380",14,43990.56
"7381",11,42437.75
"7382",8,72364.17
"7383",13,52665.37
"7384",14,49739.99
"7385",15,81632.51
"7386",14,66422.92
"7387",12,105731.24
"7388",19,46466.07
"7389",15,68673.93
"7390",14,52540.86
"7391",12,57071.56
"7392",11,42108.75
"7393",13,129507.64
"7394",9,30235.18
"7395",7,45908.05
"7396",12,28492.09
"7397",11,29701.38
"7398",8,28859.88
"7399",14,36970.73
"7400",10,40536.43
"7401",12,31528.81
"7402",7,34406.38
"7403",16,43348.98
"7404",14,30705.6
"7405",11,106876.03
"7406",12,60458.9
"7407",7,36239.23
"7408",17,41893.75
"7409",14,28728.85
"7410",11,136463.04
"7411",9,48960.51
"7412",10,71798.59
"7413",6,43239.5
"7414",6,113130.47
"7415",9,49165.01
"7416",7,37245.79
"7417",12,43399.63
"7418",6,53739.9
"7419",11,45613.87
"7420",14,68329.89
"7421",13,93320.12
"7422",15,26847.07
"7423",12,53568.75
"7424",12,44239.3
"7425",14,36872.38
"7426",13,46112.54
"7427",13,59308.68
"7428",6,53374.28
"7429",10,46608.94
"7430",9,23502.46
"7431",9,65445.65
"7432",15,66851.33
"7433",13,64321.63
"7434",12,62031.66
"7435",11,39878.92
"7436",10,65911.19
"7437",13,212877.67
"7438",7,40616.82
"7439",9,69234.34
"7440",9,46751.9
"7441",12,44450.12
"7442",12,59131.81
"7443",6,82687.86
"7444",10,50405.86
"7445",17,29377.62
"7446",10,31608.1
"7447",20,46499.04
"7448",12,23474.81
"7449",12,117997.88
"7450",13,124560.75
"7451",14,69051.49
"7452",6,38625.41
"7453",13,28294.82
"7454",13,117212.15
"7455",17,56248.14
"7456",13,48725.92
"7457",10,47072.62
"7458",10,27540.44
"7459",12,31241.51
"7460",16,30216.6
"7461",11,27057.56
